"Name","Major.capsid","Minor.capsid","Baseplate","Major.tail","Minor.tail","Portal","Tail.fiber","Tail.shaft","Collar","HTJ","Other","Confidence","PhageRBPdetect_prediction","PhageRBDdetect_score","ESM_based_label","ESM_based_fiber_prediction"
"lcl|NC_005282.1_prot_NP_944960.1_95",0.27,0.31,0.11,0.07,6.49,1.02,0.21,0.21,0.09,0.51,0.71,0.91,0,0.0004621787," minor_tail",0
"lcl|NC_005282.1_prot_NP_944963.1_96",0.01,0.16,0.03,0.03,0.11,0.14,0.13,0.02,0.04,0.04,9.28,1,0,2.1140313e-06," other",0
"lcl|NC_005282.1_prot_NP_944966.1_97",0,0.01,0,0,0,0.01,0.01,0,0.01,0.05,9.9,1,0,3.7439838e-07," other",0
"lcl|NC_005282.1_prot_NP_944967.2_98",0.1,0.5,0.14,0.42,0.27,0.44,0.37,0.1,0.2,0.23,7.22,0.99,0,0.00085684145," other",0
"lcl|NC_005282.1_prot_YP_001504374.1_99",0,0.01,0,0,0,0,0,0,0,0,9.99,1,0,9.12254e-08," other",0
"lcl|NC_005282.1_prot_YP_001504375.1_100",0,0,0,0,0,0.08,0,0,0,0,9.91,1,0,3.3582799e-06," other",0
"lcl|NC_005282.1_prot_NP_944970.1_101",0.2,0.77,0.2,0.56,0.76,0.62,0.47,0.17,0.33,0.61,5.31,0.98,0,1.3289307e-05," other",0
"lcl|NC_005282.1_prot_NP_944975.1_102",0.07,0.41,0.1,0.18,0.17,0.14,0.23,0.08,0.09,0.14,8.4,0.99,0,2.1176142e-05," other",0
"lcl|NC_005282.1_prot_NP_944978.1_103",0,0,0,0,0,0,0,0,0,0,10,1,0,1.4789422e-06," other",0
"lcl|NC_005282.1_prot_NP_944980.1_104",0,0.02,0.02,0,0.01,0.04,0.02,0,0,0.08,9.8,1,0,7.79471e-07," other",0
"lcl|NC_005282.1_prot_NP_944983.1_105",0,0.1,0,0,0,0.01,0,0,0,0.01,9.89,1,0,1.8893303e-05," other",0
"lcl|NC_005282.1_prot_NP_944984.1_106",0.01,0.07,0.02,0.01,0.02,0.02,0.09,0.01,0.02,0.03,9.7,1,0,4.1609957e-07," other",0
"lcl|NC_005282.1_prot_NP_944987.2_107",0.01,0.04,0.02,0.02,0.03,0.09,0.08,0.01,0.12,0.07,9.49,1,0,2.9197412e-07," other",0
"lcl|NC_005282.1_prot_NP_944989.1_108",0,0,0,0,0,0,0,0,0,0,9.99,1,0,8.0452e-06," other",0
"lcl|NC_005282.1_prot_NP_944991.1_109",0.02,0.23,0.03,0.04,0.03,0.52,0.11,0.04,0.12,0.07,8.78,1,0,1.9336836e-05," other",0
"lcl|NC_005282.1_prot_NP_944992.2_110",0,0.02,0,0,0,0.03,0,0,0.01,0.03,9.91,1,0,4.411995e-08," other",0
"lcl|NC_005282.1_prot_NP_944994.1_111",0.02,0.22,0.03,0.02,0.02,6.96,0.03,0.01,0.02,0.03,2.62,0.98,0,5.778953e-07," other",0
"lcl|NC_005282.1_prot_NP_944996.1_112",0.01,0.51,0.07,0,0.1,0.03,0.05,0.01,0.06,0,9.15,1,0,3.139037e-07," other",0
"lcl|NC_005282.1_prot_NP_944998.1_113",0,0.02,0,0,0.02,0.01,0.01,0,0.01,0.01,9.92,1,0,6.60628e-09," other",0
"lcl|NC_005282.1_prot_NP_944999.1_114",0.04,0.1,0.03,0.05,0.05,0.12,0.11,0.02,0.06,0.04,9.38,1,0,3.512807e-06," other",0
"lcl|NC_005282.1_prot_NP_945000.2_115",0,0,0,0,0.01,0,0,0,0,0,9.99,1,0,1.11347624e-07," other",0
"lcl|NC_005282.1_prot_NP_945002.1_116",0,0.01,0.06,0,0,0,0.01,0,0.01,0.01,9.89,1,0,1.9999222e-06," other",0
"lcl|NC_005282.1_prot_NP_945003.1_117",0,0.02,0.01,0,0.14,0,0.02,0,0.01,0.03,9.75,1,0,3.5720917e-05," other",0
"lcl|NC_005282.1_prot_NP_945005.1_118",0.02,0.07,0.02,0.05,0.05,0.04,0.07,0.02,0.07,0.08,9.51,1,0,4.8140773e-06," other",0
"lcl|NC_005282.1_prot_NP_945006.1_119",0,0.01,0,0,0,0.01,0,0,0,0.01,9.97,1,0,1.07239345e-07," other",0
"lcl|NC_005282.1_prot_NP_945007.1_120",0,0.03,0.02,0.12,0.02,0.02,0.05,0,0.03,0.37,9.34,1,0,8.638141e-07," other",0
"lcl|NC_005282.1_prot_NP_945009.1_121",0,0.01,0,0,0.04,0.08,0.03,0.01,0.03,0.05,9.73,1,0,2.3542543e-07," other",0
"lcl|NC_005282.1_prot_NP_945013.1_122",0.01,0.19,0.05,0.39,0.17,0.07,0.2,0.02,0.1,0.05,8.73,1,0,9.5523064e-05," other",0
"lcl|NC_005282.1_prot_NP_945016.1_123",0.23,0.36,0.04,0.07,0.1,0.2,0.19,0.12,0.42,0.96,7.33,0.99,0,5.866114e-06," other",0
"lcl|NC_005282.1_prot_NP_945017.1_124",0.01,0.04,0.03,0.01,0.02,0.02,0.09,0.01,0.08,0.1,9.59,1,0,8.303853e-07," other",0
"lcl|NC_005282.1_prot_NP_945019.1_125",0.16,0.54,0.23,0.24,0.4,0.54,0.5,0.24,0.29,0.48,6.38,0.98,0,7.725951e-06," other",0
"lcl|NC_005282.1_prot_NP_945021.1_126",0,0.01,0,0,0,0,0.01,0,0,0.01,9.96,1,0,5.314209e-07," other",0
"lcl|NC_005282.1_prot_NP_945023.1_127",0,0,0,0,0,0,0,0,0,0,10,1,0,7.640523e-06," other",0
"lcl|MH051914.1_prot_AWD91287.1_1",0.15,0.56,0.21,0.13,0.21,0.78,0.39,0.25,0.24,0.21,6.88,0.99,0,0.00011767422," other",0
"lcl|MH051914.1_prot_AWD91288.1_2",0.06,0.22,0.04,0.11,0.05,0.06,0.16,0.05,0.11,0.09,9.05,1,0,0.00019976628," other",0
"lcl|MH051914.1_prot_AWD91289.1_3",0,0.09,0.01,0.02,0.01,0.04,0.03,0.01,0.03,0.2,9.55,1,0,6.661908e-06," other",0
"lcl|MH051914.1_prot_AWD91290.1_4",0.11,0.3,0.04,0.07,0.08,0.34,0.14,0.07,0.08,0.17,8.6,1,0,0.00030624162," other",0
"lcl|MH051914.1_prot_AWD91291.1_5",0.01,0.26,0.01,0.06,0.09,0.15,0.05,0.01,0.01,0.11,9.23,1,0,4.7341528e-06," other",0
"lcl|MH051914.1_prot_AWD91292.1_6",0,0.08,0.04,0.02,0.05,0.01,0.06,0.01,0.01,0.03,9.69,1,0,4.706382e-08," other",0
"lcl|MH051914.1_prot_AWD91293.1_7",0,0.1,0.07,0.05,0.09,0.02,0.03,0.01,0.02,0.13,9.46,1,0,5.101232e-05," other",0
"lcl|MH051914.1_prot_AWD91294.1_8",0.77,2.96,0.25,0.41,0.19,0.27,0.89,0.23,0.47,0.94,2.6,0.09,0,0.00069454766," other",0
"lcl|MH051914.1_prot_AWD91295.1_9",0.07,0.54,0.14,0.14,0.17,0.14,0.16,0.16,0.28,0.1,8.09,0.99,0,5.908673e-07," other",0
"lcl|MH051914.1_prot_AWD91296.1_10",0.08,0.31,0.08,0.06,0.13,0.14,0.19,0.08,0.14,0.51,8.29,0.99,0,1.1925554e-06," other",0
"lcl|MH051914.1_prot_AWD91297.1_11",0,0,0,0,0,0,0,0,0,0.02,9.97,1,0,4.246766e-06," other",0
"lcl|MH051914.1_prot_AWD91298.1_12",0,0.11,0.02,0.03,0.06,0.07,0.06,0.02,0.02,0.04,9.56,1,0,1.7836639e-07," other",0
"lcl|MH051914.1_prot_AWD91299.1_13",0,0,0,0,0,0,0,0,0,0,10,1,0,2.5668844e-06," other",0
"lcl|MH051914.1_prot_AWD91300.1_14",0,0,0,0,0,0,0,0,0,0,10,1,0,1.3015584e-07," other",0
"lcl|MH051914.1_prot_AWD91301.1_15",0.04,0.31,0.05,0.05,0.06,0.14,0.13,0.05,0.13,0.26,8.79,1,0,0.00014523415," other",0
"lcl|MH051914.1_prot_AWD91302.1_16",0.17,0.26,0.13,0.09,0.05,0.04,0.29,0.08,0.15,0.16,8.58,1,0,1.2729357e-06," other",0
"lcl|MH051914.1_prot_AWD91303.1_17",0,0.03,0,0,0,0,0,0,0,0.18,9.77,1,0,1.145825e-05," other",0
"lcl|MH051914.1_prot_AWD91304.1_18",0.05,0.56,0.2,0.09,0.17,0.42,0.25,0.08,0.2,0.62,7.35,0.99,0,1.7800799e-06," other",0
"lcl|MH051914.1_prot_AWD91305.1_19",0.01,0.2,0.03,0.02,0.06,0.35,0.08,0.01,0.01,0.03,9.21,1,0,6.9295066e-07," other",0
"lcl|MH051914.1_prot_AWD91306.1_20",0.01,0.52,0.08,0.02,0.09,0.26,0.11,0.05,0.13,0.38,8.36,0.99,0,3.1798654e-06," other",0
"lcl|MH051914.1_prot_AWD91307.1_21",0.03,2.35,0.28,0.04,0.07,0.2,0.13,0.02,0.08,0.21,6.59,0.98,0,6.167622e-06," other",0
"lcl|MH051914.1_prot_AWD91308.1_22",0.38,0.2,0.18,0.43,0.59,0.19,0.37,0.23,0.1,0.87,6.47,0.98,0,0.00062104885," other",0
"lcl|MH051914.1_prot_AWD91309.1_23",0.05,0.45,0.16,0.03,0.13,0.07,0.09,0.1,0.02,0.42,8.48,0.99,0,5.004278e-07," other",0
"lcl|MH051914.1_prot_AWD91310.1_24",0.22,0.58,0.5,0.5,0.68,0.34,0.6,0.28,0.41,0.48,5.42,0.98,0,6.05886e-06," other",0
"lcl|MH051914.1_prot_AWD91311.1_25",0,0,0,0.01,0,0,0,0,0,0,9.99,1,0,1.9021365e-07," other",0
"lcl|MH051914.1_prot_AWD91312.1_26",0.02,0.29,0.04,0.03,0.12,0.41,0.18,0.03,0.17,0.13,8.59,1,0,9.761587e-09," other",0
"lcl|MH051914.1_prot_AWD91313.1_27",0.01,0.05,0.01,0,0.02,0.09,0.02,0.01,0.04,0.03,9.72,1,0,2.1660627e-07," other",0
"lcl|MH051914.1_prot_AWD91314.1_28",0.01,0.06,0.03,0.01,0.07,0.11,0.05,0.01,0.02,0.05,9.58,1,0,1.58987e-05," other",0
"lcl|MH051914.1_prot_AWD91315.1_29",0,0.16,0.01,0,0.01,0.1,0.02,0,0.01,1.18,8.51,0.99,0,3.7133177e-07," other",0
"lcl|MH051914.1_prot_AWD91316.1_30",0.01,0.14,0,0.01,0.04,0.09,0.09,0.01,0.06,0.31,9.24,1,0,0.00014072117," other",0
"lcl|MH051914.1_prot_AWD91317.1_31",0.07,0.34,0.14,0.05,0.22,0.29,0.21,0.05,0.11,1.13,7.4,0.99,0,4.5341967e-05," other",0
"lcl|MH051914.1_prot_AWD91318.1_32",0,0.37,0,0,0,0.08,0.04,0.01,0.01,0.03,9.45,1,0,1.7107693e-08," other",0
"lcl|MH051914.1_prot_AWD91319.1_33",0.01,0.76,0.06,0.01,0.08,0.55,0.13,0.02,0.05,0.11,8.23,0.99,0,7.6868455e-06," other",0
"lcl|MH051914.1_prot_AWD91320.1_34",0,0,0,0,0.01,0.01,0.03,0,0.01,0.03,9.91,1,0,1.4002425e-06," other",0
"lcl|MH051914.1_prot_AWD91321.1_35",0,0,0,0,0,0,0,0,0,0,10,1,0,6.859117e-08," other",0
"lcl|MH051914.1_prot_AWD91322.1_36",0.01,0.04,0.03,0.01,0.02,0.04,0.05,0.02,0.03,0.01,9.74,1,0,2.2343262e-05," other",0
"lcl|MH051914.1_prot_AWD91323.1_37",0.02,0.3,0.06,0.02,0.11,0.12,0.09,0.03,0.02,0.49,8.74,1,0,9.581234e-06," other",0
"lcl|MH051914.1_prot_AWD91324.1_38",0,0.04,0,0,0,0.01,0.01,0,0,0,9.93,1,0,5.3400015e-07," other",0
"lcl|MH051914.1_prot_AWD91325.1_39",0.01,0.04,0.03,0.07,0.06,0.68,0.05,0,0.05,0.12,8.89,1,0,9.483374e-06," other",0
"lcl|MH051914.1_prot_AWD91326.1_40",0.01,0.1,0.04,0.04,0.02,0.27,0.06,0.07,0.03,0.04,9.32,1,0,4.1408348e-05," other",0
"lcl|MH051914.1_prot_AWD91327.1_41",0.35,0.66,0.12,0.12,0.18,0.93,0.38,0.08,0.39,1.81,4.97,0.98,0,1.0956913e-06," other",0
"lcl|MH051914.1_prot_AWD91328.1_42",0.42,0.16,0.22,6.17,0.14,0.14,0.65,0.11,0.25,0.96,0.77,0.89,0,0.064983055," other",0
"lcl|MH051914.1_prot_AWD91329.1_43",0.01,0,0,0,0.01,0,0.04,0,0,0.01,9.93,1,0,1.4322253e-05," other",0
"lcl|MH051914.1_prot_AWD91330.1_44",0.09,1.15,0.27,0.4,0.34,0.24,0.88,0.11,0.28,0.29,5.95,0.98,0,0.008475777," other",0
"lcl|MH051914.1_prot_AWD91331.1_45",0,0,0,0,0,0,0,0,0,0,10,1,0,8.640689e-08," other",0
"lcl|MH051914.1_prot_AWD91332.1_46",0.53,0.93,0.24,0.29,0.07,0.36,0.21,0.14,0.49,0.28,6.47,0.98,0,1.799765e-07," other",0
"lcl|MH051914.1_prot_AWD91333.1_47",0.26,0.71,0.29,0.12,0.29,0.24,0.37,0.16,0.39,0.68,6.49,0.98,0,3.169936e-05," other",0
"lcl|MH051914.1_prot_AWD91334.1_48",0,0.02,0,0,0,0,0,0,0,0.01,9.96,1,0,2.0481202e-06," other",0
"lcl|MH051914.1_prot_AWD91335.1_49",0,0,0,0,0.15,0,0.01,0,0,0,9.84,1,0,2.55325e-05," other",0
"lcl|MH051914.1_prot_AWD91336.1_50",0.57,4.53,0.26,0.19,0.35,0.55,0.73,0.26,0.25,0.29,2.01,0.13,0,1.2512013e-05," other",0
"lcl|MH051914.1_prot_AWD91337.1_51",0.05,1.01,0.04,0.04,0.02,0.17,0.04,0.02,0.02,0.31,8.29,0.99,0,0.00017471783," other",0
"lcl|MH051914.1_prot_AWD91338.1_52",0.2,1.06,0.35,0.24,0.34,4.05,0.39,0.2,0.26,0.43,2.46,0.88,0,9.790156e-06," other",0
"lcl|MH051914.1_prot_AWD91339.1_53",0.3,1.75,0.25,0.29,0.29,3.78,0.35,0.26,0.37,0.38,1.98,0.87,0,1.971447e-05," portal",0
"lcl|MH051914.1_prot_AWD91340.1_54",0.05,0.27,0.16,0.15,0.12,0.06,0.18,0.07,0.06,0.14,8.73,1,0,0.025887692," other",0
"lcl|MH051914.1_prot_AWD91341.1_55",0.28,0.3,1.18,2.04,0.42,0.12,1.15,0.19,0.33,0.2,3.78,0.97,0,0.00026095335," other",0
"lcl|MH051914.1_prot_AWD91342.1_56",1.16,1.12,0.14,0.25,0.21,2.9,0.45,0.17,0.36,0.29,2.97,0.96,0,0.0004951809," other",0
"lcl|MH051914.1_prot_AWD91343.1_57",0.24,0.86,1.71,0.97,0.32,0.51,0.44,0.19,0.49,1.48,2.81,0.96,0,0.00017094905," other",0
"lcl|MH051914.1_prot_AWD91344.1_58",8.31,0.14,0.28,0.11,0.16,0.06,0.06,0.03,0.04,0.09,0.73,0.99,0,3.345133e-05," major_capsid",0
"lcl|MH051914.1_prot_AWD91345.1_59",0,0.08,0.02,0.02,0.02,0.01,0.08,0.01,0.03,0.11,9.61,1,0,2.3159905e-06," other",0
"lcl|MH051914.1_prot_AWD91346.1_60",0.23,1.34,0.11,0.07,0.11,1.29,0.26,0.1,0.3,0.26,5.93,0.98,0,0.0008939838," other",0
"lcl|MH051914.1_prot_AWD91347.1_61",0,0.14,0.01,0,0.05,0.02,0.04,0.01,0.01,0.04,9.67,1,0,0.0003435138," other",0
"lcl|MH051914.1_prot_AWD91348.1_62",0.31,0.33,0.21,0.11,0.26,0.48,0.3,0.18,0.18,1.84,5.8,0.98,0,0.00020690524," other",0
"lcl|MH051914.1_prot_AWD91349.1_63",0.32,0.85,0.74,0.64,0.42,0.21,0.8,4.56,0.37,0.36,0.73,1,0,0.0018383224," shaft",0
"lcl|MH051914.1_prot_AWD91350.1_64",0.39,0.64,0.74,0.3,2.01,0.41,0.96,0.21,0.24,0.62,3.48,0.97,0,0.0026670191," other",0
"lcl|MH051914.1_prot_AWD91351.1_65",0.08,0.19,0.06,0.08,0.42,0.4,0.2,0.08,0.1,0.46,7.94,0.99,0,7.3983497e-06," other",0
"lcl|MH051914.1_prot_AWD91352.1_66",0.03,0.07,0.02,0.14,0.04,0.52,0.02,0.01,0.05,0.1,9,1,0,1.507591e-07," other",0
"lcl|MH051914.1_prot_AWD91353.1_67",0.98,4.61,0.38,0.28,0.44,0.71,0.42,0.18,0.41,0.24,1.35,0.14,0,0.009067351," other",0
"lcl|MH051914.1_prot_AWD91354.1_68",0.34,0.55,1.61,3.07,0.55,0.22,1.42,0.34,0.55,0.46,0.9,0.65,0,0.014733528," other",0
"lcl|MH051914.1_prot_AWD91355.1_69",0.3,0.54,0.15,0.05,0.08,0.94,0.12,0.06,0.21,0.72,6.84,0.98,0,0.0002774558," other",0
"lcl|MH051914.1_prot_AWD91356.1_70",0.23,0.59,0.46,3.26,0.46,0.25,0.92,0.35,0.25,0.9,2.32,0.66,0,0.011462695," other",0
"lcl|MH051914.1_prot_AWD91357.1_71",0.02,0.04,8.07,0.11,0.18,0.08,0.06,0.01,0.03,0.13,1.26,0.97,0,0.0019016594," baseplate",0
"lcl|MH051914.1_prot_AWD91358.1_72",0.69,0.7,0.85,0.42,0.32,0.46,1.86,0.25,0.99,1.08,2.39,0.96,0,4.104406e-05," other",0
"lcl|MH051914.1_prot_AWD91359.1_73",0.05,0.1,9.03,0.13,0.09,0.04,0.25,0.06,0.07,0.05,0.14,0.99,0,0.0010822894," baseplate",0
"lcl|MH051914.1_prot_AWD91360.1_74",1.93,1.07,0.54,0.8,0.54,0.4,1.19,0.31,0.91,0.54,1.77,0.8,0,0.18621124," other",0
"lcl|MH051914.1_prot_AWD91361.1_75",0.41,0.42,0.33,0.48,0.63,1.05,0.75,0.26,2.17,0.4,3.1,0.97,0,0.010342883," other",0
"lcl|MH051914.1_prot_AWD91362.1_76",0,0.01,0.01,0,0.02,0,9.06,0,0.88,0,0.02,0.94,1,0.9995442," tail_fiber",1
"lcl|MH051914.1_prot_AWD91363.1_77",0.01,0.06,0.08,0.02,0.16,0.03,8.42,0.01,1.1,0.02,0.07,0.93,1,0.99996555," tail_fiber",1
"lcl|MH051914.1_prot_AWD91364.1_78",0.02,0.15,0.07,0.08,0.18,0.1,0.08,0.02,0.06,0.1,9.15,1,0,1.2506536e-07," other",0
"lcl|MH051914.1_prot_AWD91365.1_79",0.08,1.56,0.26,0.07,0.11,1.66,0.56,0.08,0.15,0.27,5.18,0.98,0,6.717733e-05," other",0
"lcl|MH051914.1_prot_AWD91366.1_80",0.41,0.78,0.21,0.24,0.39,0.86,0.94,0.18,0.2,0.94,4.85,0.98,0,1.4472708e-05," other",0
"lcl|MH051914.1_prot_AWD91367.1_81",0.11,0.25,0.08,0.65,0.15,0.16,0.25,0.2,0.27,0.41,7.48,0.99,0,5.39658e-06," other",0
"lcl|MH051914.1_prot_AWD91368.1_82",0,0,0,0,0,0,0,0,0,0,10,1,0,2.984617e-07," other",0
"lcl|MH051914.1_prot_AWD91369.1_83",0.36,1.23,0.46,0.46,0.57,0.28,0.47,0.2,0.71,0.89,4.38,0.98,0,0.00012922283," other",0
"lcl|MH051914.1_prot_AWD91370.1_84",0,0.05,0,0,0,0.21,0.02,0,0.01,0.02,9.68,1,0,2.5508807e-06," other",0
"lcl|MH051914.1_prot_AWD91371.1_85",0.19,1.75,0.28,0.12,0.17,0.19,0.38,0.11,0.25,0.22,6.36,0.98,0,3.6990068e-06," other",0
"lcl|MH051914.1_prot_AWD91372.1_86",0,0.03,0.01,0,0.01,0.05,0.04,0.01,0.02,0.03,9.81,1,0,4.934575e-07," other",0
"lcl|MH051914.1_prot_AWD91373.1_87",0,0.11,0,0,0,0.02,0.02,0,0.01,0.17,9.67,1,0,3.7061607e-06," other",0
"lcl|MH051914.1_prot_AWD91374.1_88",0.13,0.45,0.34,0.17,0.25,0.16,0.14,0.09,0.11,1.38,6.77,0.98,0,2.462913e-05," other",0
"lcl|MH051914.1_prot_AWD91375.1_89",0.02,0.23,0.03,0.12,0.14,0.05,0.16,0.02,0.03,0.16,9.05,1,0,4.185448e-07," other",0
"lcl|MH051914.1_prot_AWD91376.1_90",0.07,0.53,0.13,0.11,0.13,0.33,0.64,0.06,0.09,0.25,7.65,0.99,0,2.5949632e-06," other",0
"lcl|MH051914.1_prot_AWD91377.1_91",0,0.05,0.05,0,0.01,0.01,0.05,0,0.01,0.01,9.79,1,0,1.3348608e-07," other",0
"lcl|MH051914.1_prot_AWD91378.1_92",0.01,0.04,0.01,0,0.01,0.07,0.04,0.01,0.02,0.4,9.39,1,0,9.25414e-06," other",0
"lcl|MH051914.1_prot_AWD91379.1_93",0,0.05,0,0.01,0.02,0.02,0.06,0.01,0.03,0.06,9.75,1,0,2.0871734e-05," other",0
"lcl|MH051914.1_prot_AWD91380.1_94",0.02,0.16,0.02,0.06,0.11,0.14,0.1,0.02,0.02,0.06,9.3,1,0,1.4703042e-05," other",0
"lcl|MH051914.1_prot_AWD91381.1_95",0,0.1,0.01,0,0.02,0.01,0.03,0,0.02,0.12,9.68,1,0,1.8893667e-06," other",0
"lcl|MH051914.1_prot_AWD91382.1_96",0.19,0.36,0.12,0.09,5.75,1.59,0.12,0.15,0.11,0.55,0.96,0.89,0,0.00010554676," minor_tail",0
"lcl|MH051914.1_prot_AWD91383.1_97",0.01,0.18,0.03,0.03,0.13,0.08,0.15,0.02,0.02,0.05,9.28,1,0,1.6583391e-07," other",0
"lcl|MH051914.1_prot_AWD91384.1_98",0,0.02,0,0,0,0.04,0.01,0,0.04,0.04,9.83,1,0,1.0323479e-07," other",0
"lcl|MH051914.1_prot_AWD91385.1_99",0.1,0.51,0.14,0.37,0.26,0.43,0.33,0.09,0.18,0.22,7.38,0.99,0,3.9318846e-05," other",0
"lcl|MH051914.1_prot_AWD91386.1_100",0,0.03,0,0,0,0.01,0,0,0.01,0,9.94,1,0,3.1352638e-08," other",0
"lcl|MH051914.1_prot_AWD91387.1_101",0,0,0,0,0,0.08,0,0,0,0,9.91,1,0,3.3582799e-06," other",0
"lcl|MH051914.1_prot_AWD91388.1_102",0.15,0.64,0.18,0.51,0.66,0.54,0.42,0.12,0.31,0.65,5.83,0.98,0,1.1818757e-05," other",0
"lcl|MH051914.1_prot_AWD91389.1_103",0.01,0.17,0.02,0.03,0.05,0.03,0.06,0.02,0.03,0.05,9.52,1,0,0.000101295554," other",0
"lcl|MH051914.1_prot_AWD91390.1_104",0,0,0,0,0,0.01,0,0,0,0.01,9.97,1,0,1.2881753e-06," other",0
"lcl|MH051914.1_prot_AWD91391.1_105",0,0.07,0,0,0,0,0,0,0,0,9.92,1,0,2.3544242e-05," other",0
"lcl|MH051914.1_prot_AWD91392.1_106",0.01,0.09,0.03,0.01,0.02,0.02,0.1,0.01,0.02,0.05,9.64,1,0,5.0929325e-06," other",0
"lcl|MH051914.1_prot_AWD91393.1_107",0.01,0.06,0.03,0.03,0.02,0.2,0.07,0.02,0.21,0.08,9.27,1,0,3.783387e-07," other",0
"lcl|MH051914.1_prot_AWD91394.1_108",0,0,0,0,0,0,0.01,0,0,0.01,9.98,1,0,2.7215887e-05," other",0
"lcl|MH051914.1_prot_AWD91395.1_109",0.03,0.26,0.04,0.04,0.04,0.49,0.12,0.04,0.13,0.08,8.73,1,0,5.8698465e-06," other",0
"lcl|MH051914.1_prot_AWD91396.1_110",0,0.01,0,0,0.03,0.15,0.01,0,0.05,0.01,9.75,1,0,2.1241137e-06," other",0
"lcl|MH051914.1_prot_AWD91397.1_111",0.02,0.26,0.04,0.02,0.02,6.85,0.04,0.02,0.02,0.04,2.65,0.98,0,9.351893e-07," other",0
"lcl|MH051914.1_prot_AWD91398.1_112",0.02,0.34,0.04,0,0.09,0.01,0.04,0.01,0.04,0.01,9.4,1,0,2.4381094e-07," other",0
"lcl|MH051914.1_prot_AWD91399.1_113",0,0.01,0,0,0.01,0,0.01,0,0,0,9.97,1,0,3.5599756e-09," other",0
"lcl|MH051914.1_prot_AWD91400.1_114",0.1,0.33,0.09,0.08,0.08,0.11,0.15,0.06,0.11,0.07,8.82,1,0,3.6250965e-06," other",0
"lcl|MH051914.1_prot_AWD91401.1_115",0,0.02,0.01,0.01,0.02,0.02,0.03,0,0.02,0.01,9.85,1,0,1.4512113e-06," other",0
"lcl|MH051914.1_prot_AWD91402.1_116",0,0.13,0.02,0,0.01,0.02,0.02,0,0,1.58,8.22,0.99,0,7.4500426e-06," other",0
"lcl|MH051914.1_prot_AWD91403.1_117",0,0.01,0,0,0.06,0,0.02,0,0.01,0.01,9.86,1,0,2.1268692e-05," other",0
"lcl|MH051914.1_prot_AWD91404.1_118",0.01,0.01,0.01,0,0.07,0.03,0.02,0,0.01,0,9.84,1,0,1.5863267e-07," other",0
"lcl|MH051914.1_prot_AWD91405.1_119",0.01,1.41,0.01,0,0.04,0.11,0.2,0,0.14,0.03,8.04,0.99,0,1.4985491e-06," other",0
"lcl|MH051914.1_prot_AWD91406.1_120",0,0.08,0.01,0.02,0.01,0.01,0.05,0.01,0.29,0.21,9.3,1,0,1.9725192e-06," other",0
"lcl|MH051914.1_prot_AWD91407.1_121",0,0.03,0.01,0.01,0.02,0.22,0.03,0.01,0.11,0.11,9.45,1,0,3.2426365e-07," other",0
"lcl|MH051914.1_prot_AWD91408.1_122",0.02,0.11,0.03,0.28,0.18,0.4,0.12,0.15,0.32,0.07,8.32,0.99,0,1.2822424e-05," other",0
"lcl|MH051914.1_prot_AWD91409.1_123",0.22,0.34,0.05,0.07,0.15,0.24,0.21,0.15,0.46,0.95,7.16,0.99,0,4.850317e-06," other",0
"lcl|MH051914.1_prot_AWD91410.1_124",0.15,0.45,0.18,0.22,0.33,0.56,0.43,0.21,0.26,0.49,6.72,0.98,0,2.7373128e-05," other",0
"lcl|MH051914.1_prot_AWD91411.1_125",0,0.02,0.01,0,0.01,0,0.02,0,0.01,0.04,9.89,1,0,5.543048e-06," other",0
"lcl|MH051914.1_prot_AWD91412.1_126",0,0,0,0,0,0,0,0,0,0,10,1,0,5.487301e-06," other",0
"lcl|EU877232.1_prot_ACJ71813.1_1",0.12,0.77,0.22,0.11,0.22,1.42,0.34,0.18,0.17,0.17,6.28,0.98,0,0.00012310852," other",0
"lcl|EU877232.1_prot_ACJ71814.1_2",0.09,0.35,0.06,0.08,0.08,0.05,0.16,0.08,0.09,0.08,8.87,1,0,5.395369e-05," other",0
"lcl|EU877232.1_prot_ACJ71815.1_3",0,0.02,0.02,0,0.01,0,0.03,0,0,0.01,9.89,1,0,2.1027583e-07," other",0
"lcl|EU877232.1_prot_ACJ71816.1_4",0.01,0.11,0.1,0.09,0.07,0.01,0.06,0.02,0.02,0.08,9.44,1,0,1.465901e-05," other",0
"lcl|EU877232.1_prot_ACJ71817.1_5",0.94,3.47,0.26,0.47,0.14,0.23,0.8,0.2,0.36,0.64,2.49,0.1,0,0.00090477127," other",0
"lcl|EU877232.1_prot_ACJ71818.1_6",0.1,0.65,0.12,0.09,0.17,0.25,0.29,0.14,0.19,0.81,7.19,0.99,0,3.2212477e-06," other",0
"lcl|EU877232.1_prot_ACJ71819.1_7",0.04,0.02,0.06,0.01,0.02,0.01,0.46,0.01,0.12,0.04,9.21,1,0,3.9101274e-06," other",0
"lcl|EU877232.1_prot_ACJ71820.1_8",0,0,0,0,0,0,0,0,0,0.02,9.97,1,0,5.2194932e-06," other",0
"lcl|EU877232.1_prot_ACJ71821.1_9",0,0.12,0.02,0.02,0.05,0.12,0.04,0.01,0.01,0.06,9.55,1,0,2.711058e-08," other",0
"lcl|EU877232.1_prot_ACJ71822.1_10",0.03,0.12,0.02,0.39,0.19,0.05,0.16,0.03,0.11,0.06,8.82,1,0,2.4202228e-07," other",0
